,IMG No.,Prediction,Actual Value,Right,Wrong,%,M1Right,M1Wrong,M1%,M2Right,M2Wrong,M2%,M3Right,M3Wrong,M3%,M1-3Right,M1-3Wrong,M1-3%,M4-7Right,M4-7Wrong,M4-7%
511,4235,7,0,,,,,,,,,,,,,,,,,,
512,4236,1,0,,,,,,,,,,,,,,,,,,
513,4237,6,0,,,,,,,,,,,,,,,,,,
514,4238,5,0,,,,,,,,,,,,,,,,,,
515,4240,4,0,,,,,,,,,,,,,,,,,,
516,4241,2,0,,,,,,,,,,,,,,,,,,
517,4248,6,0,,,,,,,,,,,,,,,,,,
518,4249,6,0,,,,,,,,,,,,,,,,,,
519,4250,7,0,,,,,,,,,,,,,,,,,,
520,4253,6,0,,,,,,,,,,,,,,,,,,
521,4254,4,0,,,,,,,,,,,,,,,,,,
522,4255,5,0,,,,,,,,,,,,,,,,,,
523,4257,1,0,,,,,,,,,,,,,,,,,,
524,4262,8,0,,,,,,,,,,,,,,,,,,
525,4263,8,0,,,,,,,,,,,,,,,,,,
526,4267,3,0,,,,,,,,,,,,,,,,,,
527,4271,8,0,,,,,,,,,,,,,,,,,,
528,4285,1,0,,,,,,,,,,,,,,,,,,
529,4291,6,0,,,,,,,,,,,,,,,,,,
530,4292,1,0,,,,,,,,,,,,,,,,,,
531,4400,8,0,,,,,,,,,,,,,,,,,,
532,4401,8,0,,,,,,,,,,,,,,,,,,
533,4402,6,0,,,,,,,,,,,,,,,,,,
534,4403,1,0,,,,,,,,,,,,,,,,,,
535,4404,6,0,,,,,,,,,,,,,,,,,,
536,4405,6,0,,,,,,,,,,,,,,,,,,
537,4406,8,0,,,,,,,,,,,,,,,,,,
538,4408,2,0,,,,,,,,,,,,,,,,,,
539,4409,2,0,,,,,,,,,,,,,,,,,,
540,4422,1,0,,,,,,,,,,,,,,,,,,
541,4425,3,0,,,,,,,,,,,,,,,,,,
542,4426,8,0,,,,,,,,,,,,,,,,,,
543,4428,2,0,,,,,,,,,,,,,,,,,,
544,4429,4,0,,,,,,,,,,,,,,,,,,
545,4430,2,0,,,,,,,,,,,,,,,,,,
546,4434,6,0,,,,,,,,,,,,,,,,,,
547,4435,5,0,,,,,,,,,,,,,,,,,,
548,4447,1,0,,,,,,,,,,,,,,,,,,
549,4448,7,0,,,,,,,,,,,,,,,,,,
550,4460,1,0,,,,,,,,,,,,,,,,,,
551,4472,8,0,,,,,,,,,,,,,,,,,,
552,4477,8,0,,,,,,,,,,,,,,,,,,
553,4490,1,0,,,,,,,,,,,,,,,,,,
554,4491,1,0,,,,,,,,,,,,,,,,,,
555,4494,1,0,,,,,,,,,,,,,,,,,,
556,4495,1,0,,,,,,,,,,,,,,,,,,
557,4496,2,0,,,,,,,,,,,,,,,,,,
558,4497,0,1,,,,,,,,,,,,,,,,,,
559,4498,0,1,,,,,,,,,,,,,,,,,,
560,4600,0,1,,,,,,,,,,,,,,,,,,
561,4601,0,1,,,,,,,,,,,,,,,,,,
562,4602,0,1,,,,,,,,,,,,,,,,,,
563,4603,0,1,,,,,,,,,,,,,,,,,,
564,4604,2,1,,,,,,,,,,,,,,,,,,
565,4605,7,1,,,,,,,,,,,,,,,,,,
566,4606,0,1,,,,,,,,,,,,,,,,,,
567,4607,0,1,,,,,,,,,,,,,,,,,,
568,4608,0,1,,,,,,,,,,,,,,,,,,
569,4609,0,1,,,,,,,,,,,,,,,,,,
570,4610,0,1,,,,,,,,,,,,,,,,,,
571,4611,0,1,,,,,,,,,,,,,,,,,,
572,4612,0,1,,,,,,,,,,,,,,,,,,
573,4613,0,1,,,,,,,,,,,,,,,,,,
574,4614,0,1,,,,,,,,,,,,,,,,,,
575,4615,0,1,,,,,,,,,,,,,,,,,,
576,4616,6,1,,,,,,,,,,,,,,,,,,
577,4617,0,1,,,,,,,,,,,,,,,,,,
578,4618,0,1,,,,,,,,,,,,,,,,,,
579,4619,0,1,,,,,,,,,,,,,,,,,,
580,4620,0,1,,,,,,,,,,,,,,,,,,
581,4621,0,1,,,,,,,,,,,,,,,,,,
582,4622,2,1,,,,,,,,,,,,,,,,,,
583,4623,0,1,,,,,,,,,,,,,,,,,,
584,4624,0,1,,,,,,,,,,,,,,,,,,
585,4625,0,1,,,,,,,,,,,,,,,,,,
586,4626,3,1,,,,,,,,,,,,,,,,,,
587,4627,0,1,,,,,,,,,,,,,,,,,,
588,4628,0,1,,,,,,,,,,,,,,,,,,
589,4629,0,1,,,,,,,,,,,,,,,,,,
590,4630,0,1,,,,,,,,,,,,,,,,,,
591,4631,0,1,,,,,,,,,,,,,,,,,,
592,4632,0,1,,,,,,,,,,,,,,,,,,
593,4633,0,1,,,,,,,,,,,,,,,,,,
594,4634,2,1,,,,,,,,,,,,,,,,,,
595,4635,0,1,,,,,,,,,,,,,,,,,,
596,4636,0,1,,,,,,,,,,,,,,,,,,
597,4637,0,1,,,,,,,,,,,,,,,,,,
598,4638,0,1,,,,,,,,,,,,,,,,,,
599,4639,6,1,,,,,,,,,,,,,,,,,,
600,4640,7,1,,,,,,,,,,,,,,,,,,
601,4642,2,1,,,,,,,,,,,,,,,,,,
602,4643,0,1,,,,,,,,,,,,,,,,,,
603,4644,0,1,,,,,,,,,,,,,,,,,,
604,4645,0,1,,,,,,,,,,,,,,,,,,
605,4646,0,1,,,,,,,,,,,,,,,,,,
606,4647,0,1,,,,,,,,,,,,,,,,,,
607,4648,0,1,,,,,,,,,,,,,,,,,,
608,4649,8,1,,,,,,,,,,,,,,,,,,
609,4650,0,1,,,,,,,,,,,,,,,,,,
610,4652,0,1,,,,,,,,,,,,,,,,,,
611,4653,0,1,,,,,,,,,,,,,,,,,,
612,4654,5,1,,,,,,,,,,,,,,,,,,
613,4655,0,1,,,,,,,,,,,,,,,,,,
614,4656,0,1,,,,,,,,,,,,,,,,,,
615,4657,8,1,,,,,,,,,,,,,,,,,,
616,4658,4,1,,,,,,,,,,,,,,,,,,
617,4659,0,1,,,,,,,,,,,,,,,,,,
618,4660,0,1,,,,,,,,,,,,,,,,,,
619,4662,0,1,,,,,,,,,,,,,,,,,,
620,4663,0,1,,,,,,,,,,,,,,,,,,
621,4664,0,1,,,,,,,,,,,,,,,,,,
622,4665,0,1,,,,,,,,,,,,,,,,,,
623,4666,0,1,,,,,,,,,,,,,,,,,,
624,4667,0,1,,,,,,,,,,,,,,,,,,
625,4669,0,1,,,,,,,,,,,,,,,,,,
626,4670,0,1,,,,,,,,,,,,,,,,,,
627,4672,0,1,,,,,,,,,,,,,,,,,,
628,4673,0,1,,,,,,,,,,,,,,,,,,
629,4674,3,1,,,,,,,,,,,,,,,,,,
630,4675,0,1,,,,,,,,,,,,,,,,,,
631,4676,7,1,,,,,,,,,,,,,,,,,,
632,4677,0,1,,,,,,,,,,,,,,,,,,
633,4678,0,1,,,,,,,,,,,,,,,,,,
634,4679,0,1,,,,,,,,,,,,,,,,,,
635,4680,4,1,,,,,,,,,,,,,,,,,,
636,4681,0,1,,,,,,,,,,,,,,,,,,
637,4682,0,1,,,,,,,,,,,,,,,,,,
638,4684,0,1,,,,,,,,,,,,,,,,,,
639,4685,0,1,,,,,,,,,,,,,,,,,,
640,4686,4,1,,,,,,,,,,,,,,,,,,
641,4687,7,1,,,,,,,,,,,,,,,,,,
642,4688,3,1,,,,,,,,,,,,,,,,,,
643,4689,0,1,,,,,,,,,,,,,,,,,,
644,4691,0,1,,,,,,,,,,,,,,,,,,
645,4692,0,1,,,,,,,,,,,,,,,,,,
646,4693,8,1,,,,,,,,,,,,,,,,,,
647,4694,4,1,,,,,,,,,,,,,,,,,,
648,4695,0,1,,,,,,,,,,,,,,,,,,
649,4696,7,1,,,,,,,,,,,,,,,,,,
650,4698,0,1,,,,,,,,,,,,,,,,,,
651,4699,0,1,,,,,,,,,,,,,,,,,,
652,4800,0,1,,,,,,,,,,,,,,,,,,
653,4801,0,1,,,,,,,,,,,,,,,,,,
654,4802,2,1,,,,,,,,,,,,,,,,,,
655,4803,0,1,,,,,,,,,,,,,,,,,,
656,4804,0,1,,,,,,,,,,,,,,,,,,
657,4805,0,1,,,,,,,,,,,,,,,,,,
658,4806,2,1,,,,,,,,,,,,,,,,,,
659,4807,2,1,,,,,,,,,,,,,,,,,,
660,4809,0,1,,,,,,,,,,,,,,,,,,
661,4810,8,1,,,,,,,,,,,,,,,,,,
662,4811,7,1,,,,,,,,,,,,,,,,,,
663,4812,0,1,,,,,,,,,,,,,,,,,,
664,4813,0,1,,,,,,,,,,,,,,,,,,
665,4814,0,1,,,,,,,,,,,,,,,,,,
666,4816,0,1,,,,,,,,,,,,,,,,,,
667,4817,0,1,,,,,,,,,,,,,,,,,,
668,4819,0,1,,,,,,,,,,,,,,,,,,
669,4821,0,1,,,,,,,,,,,,,,,,,,
670,4823,0,1,,,,,,,,,,,,,,,,,,
671,4825,0,1,,,,,,,,,,,,,,,,,,
672,4826,7,1,,,,,,,,,,,,,,,,,,
673,4827,2,1,,,,,,,,,,,,,,,,,,
674,4828,2,1,,,,,,,,,,,,,,,,,,
675,4829,0,1,,,,,,,,,,,,,,,,,,
676,4830,0,1,,,,,,,,,,,,,,,,,,
677,4831,0,1,,,,,,,,,,,,,,,,,,
678,4832,0,1,,,,,,,,,,,,,,,,,,
679,4833,0,1,,,,,,,,,,,,,,,,,,
680,4834,4,1,,,,,,,,,,,,,,,,,,
681,4835,0,1,,,,,,,,,,,,,,,,,,
682,4836,0,1,,,,,,,,,,,,,,,,,,
683,4837,0,1,,,,,,,,,,,,,,,,,,
684,4838,0,1,,,,,,,,,,,,,,,,,,
685,4839,0,1,,,,,,,,,,,,,,,,,,
686,4840,0,1,,,,,,,,,,,,,,,,,,
687,4841,4,1,,,,,,,,,,,,,,,,,,
688,4842,4,1,,,,,,,,,,,,,,,,,,
689,4843,0,1,,,,,,,,,,,,,,,,,,
690,4844,0,1,,,,,,,,,,,,,,,,,,
691,4845,0,1,,,,,,,,,,,,,,,,,,
692,4848,0,1,,,,,,,,,,,,,,,,,,
693,4850,2,1,,,,,,,,,,,,,,,,,,
694,4851,0,1,,,,,,,,,,,,,,,,,,
695,4853,0,1,,,,,,,,,,,,,,,,,,
696,4854,5,1,,,,,,,,,,,,,,,,,,
697,4855,2,1,,,,,,,,,,,,,,,,,,
698,4856,2,1,,,,,,,,,,,,,,,,,,
699,4858,7,1,,,,,,,,,,,,,,,,,,
700,4859,0,1,,,,,,,,,,,,,,,,,,
701,4860,0,1,,,,,,,,,,,,,,,,,,
702,4861,2,1,,,,,,,,,,,,,,,,,,
703,4862,0,1,,,,,,,,,,,,,,,,,,
704,4863,0,1,,,,,,,,,,,,,,,,,,
705,4864,2,1,,,,,,,,,,,,,,,,,,
706,4865,0,1,,,,,,,,,,,,,,,,,,
707,4866,0,1,,,,,,,,,,,,,,,,,,
708,4867,0,1,,,,,,,,,,,,,,,,,,
709,4869,0,1,,,,,,,,,,,,,,,,,,
710,4870,0,1,,,,,,,,,,,,,,,,,,
711,4871,0,1,,,,,,,,,,,,,,,,,,
712,4872,0,1,,,,,,,,,,,,,,,,,,
713,4873,0,1,,,,,,,,,,,,,,,,,,
714,4875,7,1,,,,,,,,,,,,,,,,,,
715,4876,0,1,,,,,,,,,,,,,,,,,,
716,4877,5,1,,,,,,,,,,,,,,,,,,
717,4878,2,1,,,,,,,,,,,,,,,,,,
718,4879,0,1,,,,,,,,,,,,,,,,,,
719,4880,0,1,,,,,,,,,,,,,,,,,,
720,4881,0,1,,,,,,,,,,,,,,,,,,
721,4883,0,2,,,,,,,,,,,,,,,,,,
722,4884,4,2,,,,,,,,,,,,,,,,,,
723,4885,3,2,,,,,,,,,,,,,,,,,,
724,4886,0,2,,,,,,,,,,,,,,,,,,
725,4887,4,2,,,,,,,,,,,,,,,,,,
726,4888,3,2,,,,,,,,,,,,,,,,,,
727,4889,1,2,,,,,,,,,,,,,,,,,,
728,4890,1,2,,,,,,,,,,,,,,,,,,
729,4891,0,2,,,,,,,,,,,,,,,,,,
730,4892,0,2,,,,,,,,,,,,,,,,,,
731,4893,6,2,,,,,,,,,,,,,,,,,,
732,4894,0,2,,,,,,,,,,,,,,,,,,
733,4895,7,2,,,,,,,,,,,,,,,,,,
734,4896,7,2,,,,,,,,,,,,,,,,,,
735,4897,0,2,,,,,,,,,,,,,,,,,,
736,4898,0,2,,,,,,,,,,,,,,,,,,
737,4899,3,2,,,,,,,,,,,,,,,,,,
738,5000,7,2,,,,,,,,,,,,,,,,,,
739,5001,6,2,,,,,,,,,,,,,,,,,,
740,5002,1,2,,,,,,,,,,,,,,,,,,
741,5004,0,2,,,,,,,,,,,,,,,,,,
742,5005,7,2,,,,,,,,,,,,,,,,,,
743,5006,4,2,,,,,,,,,,,,,,,,,,
744,5007,0,2,,,,,,,,,,,,,,,,,,
745,5009,0,2,,,,,,,,,,,,,,,,,,
746,5010,0,2,,,,,,,,,,,,,,,,,,
747,5011,6,2,,,,,,,,,,,,,,,,,,
748,5012,1,2,,,,,,,,,,,,,,,,,,
749,5014,0,2,,,,,,,,,,,,,,,,,,
750,5015,0,2,,,,,,,,,,,,,,,,,,
751,5016,7,2,,,,,,,,,,,,,,,,,,
752,5017,0,2,,,,,,,,,,,,,,,,,,
753,5018,0,2,,,,,,,,,,,,,,,,,,
754,5019,8,2,,,,,,,,,,,,,,,,,,
755,5020,0,2,,,,,,,,,,,,,,,,,,
756,5021,0,2,,,,,,,,,,,,,,,,,,
757,5022,0,2,,,,,,,,,,,,,,,,,,
758,5023,1,2,,,,,,,,,,,,,,,,,,
759,5024,1,2,,,,,,,,,,,,,,,,,,
760,5025,0,2,,,,,,,,,,,,,,,,,,
761,5026,0,2,,,,,,,,,,,,,,,,,,
762,5027,6,2,,,,,,,,,,,,,,,,,,
763,5028,6,2,,,,,,,,,,,,,,,,,,
764,5029,0,2,,,,,,,,,,,,,,,,,,
765,5030,0,2,,,,,,,,,,,,,,,,,,
766,5031,5,2,,,,,,,,,,,,,,,,,,
767,5033,0,2,,,,,,,,,,,,,,,,,,
768,5034,8,2,,,,,,,,,,,,,,,,,,
769,5035,1,2,,,,,,,,,,,,,,,,,,
770,5036,4,2,,,,,,,,,,,,,,,,,,
771,5038,5,2,,,,,,,,,,,,,,,,,,
772,5039,1,2,,,,,,,,,,,,,,,,,,
773,5041,1,2,,,,,,,,,,,,,,,,,,
774,5042,0,2,,,,,,,,,,,,,,,,,,
775,5043,0,2,,,,,,,,,,,,,,,,,,
776,5044,0,2,,,,,,,,,,,,,,,,,,
777,5045,0,2,,,,,,,,,,,,,,,,,,
778,5046,4,2,,,,,,,,,,,,,,,,,,
779,5047,5,2,,,,,,,,,,,,,,,,,,
780,5050,0,2,,,,,,,,,,,,,,,,,,
781,5051,0,2,,,,,,,,,,,,,,,,,,
782,5052,7,2,,,,,,,,,,,,,,,,,,
783,5054,0,2,,,,,,,,,,,,,,,,,,
784,5055,0,2,,,,,,,,,,,,,,,,,,
785,5056,0,2,,,,,,,,,,,,,,,,,,
786,5057,7,2,,,,,,,,,,,,,,,,,,
787,5058,1,2,,,,,,,,,,,,,,,,,,
788,5059,0,2,,,,,,,,,,,,,,,,,,
789,5060,4,2,,,,,,,,,,,,,,,,,,
790,5061,7,2,,,,,,,,,,,,,,,,,,
791,5062,3,2,,,,,,,,,,,,,,,,,,
792,5063,5,2,,,,,,,,,,,,,,,,,,
793,5065,8,2,,,,,,,,,,,,,,,,,,
794,5067,1,2,,,,,,,,,,,,,,,,,,
795,5068,0,2,,,,,,,,,,,,,,,,,,
796,5069,3,2,,,,,,,,,,,,,,,,,,
797,5070,7,2,,,,,,,,,,,,,,,,,,
798,5071,4,2,,,,,,,,,,,,,,,,,,
799,5072,1,2,,,,,,,,,,,,,,,,,,
800,5073,0,2,,,,,,,,,,,,,,,,,,
801,5074,0,2,,,,,,,,,,,,,,,,,,
802,5075,0,2,,,,,,,,,,,,,,,,,,
803,5076,0,2,,,,,,,,,,,,,,,,,,
804,5077,1,2,,,,,,,,,,,,,,,,,,
805,5078,0,2,,,,,,,,,,,,,,,,,,
806,5079,5,2,,,,,,,,,,,,,,,,,,
807,5080,0,2,,,,,,,,,,,,,,,,,,
808,5081,5,2,,,,,,,,,,,,,,,,,,
809,5082,1,2,,,,,,,,,,,,,,,,,,
810,5084,5,2,,,,,,,,,,,,,,,,,,
811,5085,0,2,,,,,,,,,,,,,,,,,,
812,5086,5,2,,,,,,,,,,,,,,,,,,
813,5087,1,2,,,,,,,,,,,,,,,,,,
814,5088,4,2,,,,,,,,,,,,,,,,,,
815,5089,7,2,,,,,,,,,,,,,,,,,,
816,5090,1,2,,,,,,,,,,,,,,,,,,
817,5091,0,2,,,,,,,,,,,,,,,,,,
818,5092,0,2,,,,,,,,,,,,,,,,,,
819,5093,0,2,,,,,,,,,,,,,,,,,,
820,5094,0,2,,,,,,,,,,,,,,,,,,
821,5095,0,2,,,,,,,,,,,,,,,,,,
822,5096,0,2,,,,,,,,,,,,,,,,,,
823,5097,0,2,,,,,,,,,,,,,,,,,,
824,5098,0,2,,,,,,,,,,,,,,,,,,
825,5099,3,2,,,,,,,,,,,,,,,,,,
826,5200,5,3,,,,,,,,,,,,,,,,,,
827,5201,0,3,,,,,,,,,,,,,,,,,,
828,5202,1,3,,,,,,,,,,,,,,,,,,
829,5203,4,3,,,,,,,,,,,,,,,,,,
830,5204,0,3,,,,,,,,,,,,,,,,,,
831,5205,6,3,,,,,,,,,,,,,,,,,,
832,5206,8,3,,,,,,,,,,,,,,,,,,
833,5207,8,3,,,,,,,,,,,,,,,,,,
834,5208,0,3,,,,,,,,,,,,,,,,,,
835,5209,0,3,,,,,,,,,,,,,,,,,,
836,5210,8,3,,,,,,,,,,,,,,,,,,
837,5211,1,3,,,,,,,,,,,,,,,,,,
838,5212,0,3,,,,,,,,,,,,,,,,,,
839,5213,1,3,,,,,,,,,,,,,,,,,,
840,5214,0,3,,,,,,,,,,,,,,,,,,
841,5215,0,3,,,,,,,,,,,,,,,,,,
842,5216,1,3,,,,,,,,,,,,,,,,,,
843,5217,1,3,,,,,,,,,,,,,,,,,,
844,5218,1,3,,,,,,,,,,,,,,,,,,
845,5219,0,3,,,,,,,,,,,,,,,,,,
846,5220,0,3,,,,,,,,,,,,,,,,,,
847,5221,5,3,,,,,,,,,,,,,,,,,,
848,5222,6,3,,,,,,,,,,,,,,,,,,
849,5223,0,3,,,,,,,,,,,,,,,,,,
850,5224,0,3,,,,,,,,,,,,,,,,,,
851,5225,7,3,,,,,,,,,,,,,,,,,,
852,5226,1,3,,,,,,,,,,,,,,,,,,
853,5227,0,3,,,,,,,,,,,,,,,,,,
854,5228,2,3,,,,,,,,,,,,,,,,,,
855,5230,0,3,,,,,,,,,,,,,,,,,,
856,5231,5,3,,,,,,,,,,,,,,,,,,
857,5232,0,3,,,,,,,,,,,,,,,,,,
858,5233,0,3,,,,,,,,,,,,,,,,,,
859,5234,7,3,,,,,,,,,,,,,,,,,,
860,5235,0,3,,,,,,,,,,,,,,,,,,
861,5237,1,3,,,,,,,,,,,,,,,,,,
862,5238,8,3,,,,,,,,,,,,,,,,,,
863,5239,5,3,,,,,,,,,,,,,,,,,,
864,5240,0,3,,,,,,,,,,,,,,,,,,
865,5241,0,3,,,,,,,,,,,,,,,,,,
866,5242,5,3,,,,,,,,,,,,,,,,,,
867,5243,1,3,,,,,,,,,,,,,,,,,,
868,5244,2,3,,,,,,,,,,,,,,,,,,
869,5245,2,3,,,,,,,,,,,,,,,,,,
870,5247,0,3,,,,,,,,,,,,,,,,,,
871,5248,2,3,,,,,,,,,,,,,,,,,,
872,5249,7,3,,,,,,,,,,,,,,,,,,
873,5250,1,3,,,,,,,,,,,,,,,,,,
874,5251,1,3,,,,,,,,,,,,,,,,,,
875,5252,8,3,,,,,,,,,,,,,,,,,,
876,5253,6,3,,,,,,,,,,,,,,,,,,
877,5254,6,3,,,,,,,,,,,,,,,,,,
878,5255,2,3,,,,,,,,,,,,,,,,,,
879,5257,0,3,,,,,,,,,,,,,,,,,,
880,5258,8,3,,,,,,,,,,,,,,,,,,
881,5259,5,3,,,,,,,,,,,,,,,,,,
882,5260,8,3,,,,,,,,,,,,,,,,,,
883,5261,0,3,,,,,,,,,,,,,,,,,,
884,5262,1,3,,,,,,,,,,,,,,,,,,
885,5263,1,3,,,,,,,,,,,,,,,,,,
886,5266,4,3,,,,,,,,,,,,,,,,,,
887,5267,2,3,,,,,,,,,,,,,,,,,,
888,5268,0,3,,,,,,,,,,,,,,,,,,
889,5269,4,3,,,,,,,,,,,,,,,,,,
890,5271,0,3,,,,,,,,,,,,,,,,,,
891,5272,1,3,,,,,,,,,,,,,,,,,,
892,5273,0,3,,,,,,,,,,,,,,,,,,
893,5274,0,3,,,,,,,,,,,,,,,,,,
894,5275,0,3,,,,,,,,,,,,,,,,,,
895,5276,8,3,,,,,,,,,,,,,,,,,,
896,5277,2,3,,,,,,,,,,,,,,,,,,
897,5278,4,3,,,,,,,,,,,,,,,,,,
898,5279,7,3,,,,,,,,,,,,,,,,,,
899,5280,0,3,,,,,,,,,,,,,,,,,,
900,5281,0,3,,,,,,,,,,,,,,,,,,
901,5282,0,3,,,,,,,,,,,,,,,,,,
902,5283,0,3,,,,,,,,,,,,,,,,,,
903,5284,0,3,,,,,,,,,,,,,,,,,,
904,5285,6,3,,,,,,,,,,,,,,,,,,
905,5286,0,3,,,,,,,,,,,,,,,,,,
906,5287,8,3,,,,,,,,,,,,,,,,,,
907,5288,7,3,,,,,,,,,,,,,,,,,,
908,5289,8,3,,,,,,,,,,,,,,,,,,
909,5290,2,3,,,,,,,,,,,,,,,,,,
910,5291,5,3,,,,,,,,,,,,,,,,,,
911,5292,1,3,,,,,,,,,,,,,,,,,,
912,5293,0,3,,,,,,,,,,,,,,,,,,
913,5294,0,3,,,,,,,,,,,,,,,,,,
914,5295,7,3,,,,,,,,,,,,,,,,,,
915,5296,0,3,,,,,,,,,,,,,,,,,,
916,5297,1,3,,,,,,,,,,,,,,,,,,
917,5298,1,3,,,,,,,,,,,,,,,,,,
918,5299,1,3,,,,,,,,,,,,,,,,,,
919,5400,2,4,,,,,,,,,,,,,,,,,,
920,5401,7,4,,,,,,,,,,,,,,,,,,
921,5402,2,4,,,,,,,,,,,,,,,,,,
922,5403,3,4,,,,,,,,,,,,,,,,,,
923,5404,6,4,,,,,,,,,,,,,,,,,,
924,5405,3,4,,,,,,,,,,,,,,,,,,
925,5406,0,4,,,,,,,,,,,,,,,,,,
926,5407,5,4,,,,,,,,,,,,,,,,,,
927,5409,1,4,,,,,,,,,,,,,,,,,,
928,5410,8,4,,,,,,,,,,,,,,,,,,
929,5411,0,4,,,,,,,,,,,,,,,,,,
930,5412,0,4,,,,,,,,,,,,,,,,,,
931,5413,0,4,,,,,,,,,,,,,,,,,,
932,5414,7,4,,,,,,,,,,,,,,,,,,
933,5415,3,4,,,,,,,,,,,,,,,,,,
934,5416,0,4,,,,,,,,,,,,,,,,,,
935,5417,0,4,,,,,,,,,,,,,,,,,,
936,5418,0,4,,,,,,,,,,,,,,,,,,
937,5419,0,4,,,,,,,,,,,,,,,,,,
938,5420,3,4,,,,,,,,,,,,,,,,,,
939,5421,3,4,,,,,,,,,,,,,,,,,,
940,5422,1,4,,,,,,,,,,,,,,,,,,
941,5423,0,4,,,,,,,,,,,,,,,,,,
942,5424,0,4,,,,,,,,,,,,,,,,,,
943,5425,2,4,,,,,,,,,,,,,,,,,,
944,5427,7,4,,,,,,,,,,,,,,,,,,
945,5428,8,4,,,,,,,,,,,,,,,,,,
946,5429,0,4,,,,,,,,,,,,,,,,,,
947,5430,8,4,,,,,,,,,,,,,,,,,,
948,5431,2,4,,,,,,,,,,,,,,,,,,
949,5432,2,4,,,,,,,,,,,,,,,,,,
950,5433,5,4,,,,,,,,,,,,,,,,,,
951,5434,0,4,,,,,,,,,,,,,,,,,,
952,5435,8,4,,,,,,,,,,,,,,,,,,
953,5436,7,4,,,,,,,,,,,,,,,,,,
954,5437,3,4,,,,,,,,,,,,,,,,,,
955,5441,2,4,,,,,,,,,,,,,,,,,,
956,5442,2,4,,,,,,,,,,,,,,,,,,
957,5443,5,4,,,,,,,,,,,,,,,,,,
958,5444,6,4,,,,,,,,,,,,,,,,,,
959,5445,3,4,,,,,,,,,,,,,,,,,,
960,5446,0,4,,,,,,,,,,,,,,,,,,
961,5447,0,4,,,,,,,,,,,,,,,,,,
962,5448,8,4,,,,,,,,,,,,,,,,,,
963,5451,5,4,,,,,,,,,,,,,,,,,,
964,5452,0,4,,,,,,,,,,,,,,,,,,
965,5453,0,4,,,,,,,,,,,,,,,,,,
966,5454,0,4,,,,,,,,,,,,,,,,,,
967,5455,3,4,,,,,,,,,,,,,,,,,,
968,5456,0,4,,,,,,,,,,,,,,,,,,
969,5457,6,4,,,,,,,,,,,,,,,,,,
970,5458,1,4,,,,,,,,,,,,,,,,,,
971,5459,8,4,,,,,,,,,,,,,,,,,,
972,5460,1,4,,,,,,,,,,,,,,,,,,
973,5463,0,4,,,,,,,,,,,,,,,,,,
974,5464,0,4,,,,,,,,,,,,,,,,,,
975,5465,0,4,,,,,,,,,,,,,,,,,,
976,5466,0,4,,,,,,,,,,,,,,,,,,
977,5467,0,4,,,,,,,,,,,,,,,,,,
978,5468,7,4,,,,,,,,,,,,,,,,,,
979,5470,0,4,,,,,,,,,,,,,,,,,,
980,5471,7,4,,,,,,,,,,,,,,,,,,
981,5472,6,4,,,,,,,,,,,,,,,,,,
982,5473,2,4,,,,,,,,,,,,,,,,,,
983,5474,8,4,,,,,,,,,,,,,,,,,,
984,5475,6,4,,,,,,,,,,,,,,,,,,
985,5476,3,4,,,,,,,,,,,,,,,,,,
986,5477,2,4,,,,,,,,,,,,,,,,,,
987,5478,1,4,,,,,,,,,,,,,,,,,,
988,5479,3,4,,,,,,,,,,,,,,,,,,
989,5480,0,4,,,,,,,,,,,,,,,,,,
990,5481,3,4,,,,,,,,,,,,,,,,,,
991,5482,0,4,,,,,,,,,,,,,,,,,,
992,5483,5,4,,,,,,,,,,,,,,,,,,
993,5484,8,4,,,,,,,,,,,,,,,,,,
994,5485,0,4,,,,,,,,,,,,,,,,,,
995,5486,0,4,,,,,,,,,,,,,,,,,,
996,5487,0,4,,,,,,,,,,,,,,,,,,
997,5488,0,4,,,,,,,,,,,,,,,,,,
998,5489,2,4,,,,,,,,,,,,,,,,,,
999,5490,2,4,,,,,,,,,,,,,,,,,,
1000,5491,2,4,,,,,,,,,,,,,,,,,,
1001,5492,0,4,,,,,,,,,,,,,,,,,,
1002,5493,7,4,,,,,,,,,,,,,,,,,,
1003,5494,3,4,,,,,,,,,,,,,,,,,,
1004,5495,7,4,,,,,,,,,,,,,,,,,,
1005,5496,0,4,,,,,,,,,,,,,,,,,,
1006,5497,3,4,,,,,,,,,,,,,,,,,,
1007,5498,6,4,,,,,,,,,,,,,,,,,,
1008,5499,0,4,,,,,,,,,,,,,,,,,,
1009,5600,7,5,,,,,,,,,,,,,,,,,,
1010,5601,2,5,,,,,,,,,,,,,,,,,,
1011,5602,7,5,,,,,,,,,,,,,,,,,,
1012,5603,7,5,,,,,,,,,,,,,,,,,,
1013,5604,7,5,,,,,,,,,,,,,,,,,,
1014,5605,3,5,,,,,,,,,,,,,,,,,,
1015,5606,1,5,,,,,,,,,,,,,,,,,,
1016,5607,0,5,,,,,,,,,,,,,,,,,,
1017,5608,7,5,,,,,,,,,,,,,,,,,,
1018,5609,0,5,,,,,,,,,,,,,,,,,,
1019,5610,8,5,,,,,,,,,,,,,,,,,,
1020,5611,2,5,,,,,,,,,,,,,,,,,,
1021,5612,0,5,,,,,,,,,,,,,,,,,,
1022,5614,4,5,,,,,,,,,,,,,,,,,,
1023,5615,8,5,,,,,,,,,,,,,,,,,,
