,IMG No.,Prediction,Actual Value,Right,Wrong,%,M1Right,M1Wrong,M1%,M2Right,M2Wrong,M2%,M3Right,M3Wrong,M3%,M1-3Right,M1-3Wrong,M1-3%,M4-7Right,M4-7Wrong,M4-7%
511,4506,8,1,,,,,,,,,,,,,,,,,,
512,4507,0,1,,,,,,,,,,,,,,,,,,
513,4508,0,1,,,,,,,,,,,,,,,,,,
514,4509,8,1,,,,,,,,,,,,,,,,,,
515,4510,0,1,,,,,,,,,,,,,,,,,,
516,4511,2,1,,,,,,,,,,,,,,,,,,
517,4512,0,1,,,,,,,,,,,,,,,,,,
518,4513,5,1,,,,,,,,,,,,,,,,,,
519,4514,3,1,,,,,,,,,,,,,,,,,,
520,4515,0,1,,,,,,,,,,,,,,,,,,
521,4516,7,1,,,,,,,,,,,,,,,,,,
522,4517,3,1,,,,,,,,,,,,,,,,,,
523,4518,0,1,,,,,,,,,,,,,,,,,,
524,4519,0,1,,,,,,,,,,,,,,,,,,
525,4520,0,1,,,,,,,,,,,,,,,,,,
526,4521,0,1,,,,,,,,,,,,,,,,,,
527,4523,0,1,,,,,,,,,,,,,,,,,,
528,4524,0,1,,,,,,,,,,,,,,,,,,
529,4525,0,1,,,,,,,,,,,,,,,,,,
530,4526,2,1,,,,,,,,,,,,,,,,,,
531,4527,0,1,,,,,,,,,,,,,,,,,,
532,4528,5,1,,,,,,,,,,,,,,,,,,
533,4529,5,1,,,,,,,,,,,,,,,,,,
534,4531,3,1,,,,,,,,,,,,,,,,,,
535,4532,0,1,,,,,,,,,,,,,,,,,,
536,4533,0,1,,,,,,,,,,,,,,,,,,
537,4534,5,1,,,,,,,,,,,,,,,,,,
538,4535,0,1,,,,,,,,,,,,,,,,,,
539,4536,0,1,,,,,,,,,,,,,,,,,,
540,4537,0,1,,,,,,,,,,,,,,,,,,
541,4539,0,1,,,,,,,,,,,,,,,,,,
542,4540,0,1,,,,,,,,,,,,,,,,,,
543,4541,0,1,,,,,,,,,,,,,,,,,,
544,4542,3,1,,,,,,,,,,,,,,,,,,
545,4543,2,1,,,,,,,,,,,,,,,,,,
546,4544,3,1,,,,,,,,,,,,,,,,,,
547,4545,0,1,,,,,,,,,,,,,,,,,,
548,4546,0,1,,,,,,,,,,,,,,,,,,
549,4547,2,1,,,,,,,,,,,,,,,,,,
550,4549,0,1,,,,,,,,,,,,,,,,,,
551,4551,0,1,,,,,,,,,,,,,,,,,,
552,4552,3,1,,,,,,,,,,,,,,,,,,
553,4553,0,1,,,,,,,,,,,,,,,,,,
554,4554,0,1,,,,,,,,,,,,,,,,,,
555,4555,0,1,,,,,,,,,,,,,,,,,,
556,4556,0,1,,,,,,,,,,,,,,,,,,
557,4557,5,1,,,,,,,,,,,,,,,,,,
558,4558,6,1,,,,,,,,,,,,,,,,,,
559,4559,6,1,,,,,,,,,,,,,,,,,,
560,4560,0,1,,,,,,,,,,,,,,,,,,
561,4563,0,1,,,,,,,,,,,,,,,,,,
562,4564,0,1,,,,,,,,,,,,,,,,,,
563,4565,0,1,,,,,,,,,,,,,,,,,,
564,4567,8,1,,,,,,,,,,,,,,,,,,
565,4568,0,1,,,,,,,,,,,,,,,,,,
566,4569,0,1,,,,,,,,,,,,,,,,,,
567,4571,0,1,,,,,,,,,,,,,,,,,,
568,4572,0,1,,,,,,,,,,,,,,,,,,
569,4573,0,1,,,,,,,,,,,,,,,,,,
570,4574,0,1,,,,,,,,,,,,,,,,,,
571,4575,0,1,,,,,,,,,,,,,,,,,,
572,4576,3,1,,,,,,,,,,,,,,,,,,
573,4577,6,1,,,,,,,,,,,,,,,,,,
574,4578,2,1,,,,,,,,,,,,,,,,,,
575,4579,0,1,,,,,,,,,,,,,,,,,,
576,4580,2,1,,,,,,,,,,,,,,,,,,
577,4581,0,1,,,,,,,,,,,,,,,,,,
578,4582,7,1,,,,,,,,,,,,,,,,,,
579,4583,3,1,,,,,,,,,,,,,,,,,,
580,4584,0,1,,,,,,,,,,,,,,,,,,
581,4585,0,1,,,,,,,,,,,,,,,,,,
582,4586,0,1,,,,,,,,,,,,,,,,,,
583,4587,0,1,,,,,,,,,,,,,,,,,,
584,4588,0,1,,,,,,,,,,,,,,,,,,
585,4589,0,1,,,,,,,,,,,,,,,,,,
586,4590,0,1,,,,,,,,,,,,,,,,,,
587,4591,0,1,,,,,,,,,,,,,,,,,,
588,4592,3,1,,,,,,,,,,,,,,,,,,
589,4593,0,1,,,,,,,,,,,,,,,,,,
590,4594,0,1,,,,,,,,,,,,,,,,,,
591,4595,0,1,,,,,,,,,,,,,,,,,,
592,4596,0,1,,,,,,,,,,,,,,,,,,
593,4598,0,1,,,,,,,,,,,,,,,,,,
594,4599,0,1,,,,,,,,,,,,,,,,,,
595,4700,0,1,,,,,,,,,,,,,,,,,,
596,4701,2,1,,,,,,,,,,,,,,,,,,
597,4703,6,1,,,,,,,,,,,,,,,,,,
598,4705,0,1,,,,,,,,,,,,,,,,,,
599,4706,2,1,,,,,,,,,,,,,,,,,,
600,4708,0,1,,,,,,,,,,,,,,,,,,
601,4709,0,1,,,,,,,,,,,,,,,,,,
602,4710,0,1,,,,,,,,,,,,,,,,,,
603,4711,0,1,,,,,,,,,,,,,,,,,,
604,4712,7,1,,,,,,,,,,,,,,,,,,
605,4713,0,1,,,,,,,,,,,,,,,,,,
606,4714,0,1,,,,,,,,,,,,,,,,,,
607,4715,0,1,,,,,,,,,,,,,,,,,,
608,4716,0,1,,,,,,,,,,,,,,,,,,
609,4717,0,1,,,,,,,,,,,,,,,,,,
610,4719,2,1,,,,,,,,,,,,,,,,,,
611,4720,7,1,,,,,,,,,,,,,,,,,,
612,4721,0,1,,,,,,,,,,,,,,,,,,
613,4722,0,1,,,,,,,,,,,,,,,,,,
614,4723,0,1,,,,,,,,,,,,,,,,,,
615,4724,0,1,,,,,,,,,,,,,,,,,,
616,4725,0,1,,,,,,,,,,,,,,,,,,
617,4726,0,1,,,,,,,,,,,,,,,,,,
618,4728,0,1,,,,,,,,,,,,,,,,,,
619,4729,0,1,,,,,,,,,,,,,,,,,,
620,4730,0,1,,,,,,,,,,,,,,,,,,
621,4731,0,1,,,,,,,,,,,,,,,,,,
622,4732,0,1,,,,,,,,,,,,,,,,,,
623,4734,3,1,,,,,,,,,,,,,,,,,,
624,4735,0,1,,,,,,,,,,,,,,,,,,
625,4736,2,1,,,,,,,,,,,,,,,,,,
626,4738,6,1,,,,,,,,,,,,,,,,,,
627,4739,0,1,,,,,,,,,,,,,,,,,,
628,4740,0,1,,,,,,,,,,,,,,,,,,
629,4742,0,1,,,,,,,,,,,,,,,,,,
630,4743,0,1,,,,,,,,,,,,,,,,,,
631,4744,0,1,,,,,,,,,,,,,,,,,,
632,4745,0,1,,,,,,,,,,,,,,,,,,
633,4746,0,1,,,,,,,,,,,,,,,,,,
634,4747,0,1,,,,,,,,,,,,,,,,,,
635,4748,4,1,,,,,,,,,,,,,,,,,,
636,4749,2,1,,,,,,,,,,,,,,,,,,
637,4750,0,1,,,,,,,,,,,,,,,,,,
638,4751,0,1,,,,,,,,,,,,,,,,,,
639,4752,0,1,,,,,,,,,,,,,,,,,,
640,4753,0,1,,,,,,,,,,,,,,,,,,
641,4754,0,1,,,,,,,,,,,,,,,,,,
642,4755,0,1,,,,,,,,,,,,,,,,,,
643,4756,0,1,,,,,,,,,,,,,,,,,,
644,4757,8,1,,,,,,,,,,,,,,,,,,
645,4758,8,1,,,,,,,,,,,,,,,,,,
646,4759,0,1,,,,,,,,,,,,,,,,,,
647,4760,7,1,,,,,,,,,,,,,,,,,,
648,4761,0,1,,,,,,,,,,,,,,,,,,
649,4762,0,1,,,,,,,,,,,,,,,,,,
650,4763,0,1,,,,,,,,,,,,,,,,,,
651,4764,5,1,,,,,,,,,,,,,,,,,,
652,4765,0,1,,,,,,,,,,,,,,,,,,
653,4766,6,1,,,,,,,,,,,,,,,,,,
654,4767,0,1,,,,,,,,,,,,,,,,,,
655,4768,0,1,,,,,,,,,,,,,,,,,,
656,4769,0,1,,,,,,,,,,,,,,,,,,
657,4770,8,1,,,,,,,,,,,,,,,,,,
658,4771,7,1,,,,,,,,,,,,,,,,,,
659,4772,0,1,,,,,,,,,,,,,,,,,,
660,4773,0,1,,,,,,,,,,,,,,,,,,
661,4774,0,1,,,,,,,,,,,,,,,,,,
662,4775,0,1,,,,,,,,,,,,,,,,,,
663,4776,0,1,,,,,,,,,,,,,,,,,,
664,4777,0,1,,,,,,,,,,,,,,,,,,
665,4778,5,1,,,,,,,,,,,,,,,,,,
666,4779,3,1,,,,,,,,,,,,,,,,,,
667,4780,0,1,,,,,,,,,,,,,,,,,,
668,4782,0,1,,,,,,,,,,,,,,,,,,
669,4783,0,1,,,,,,,,,,,,,,,,,,
670,4784,0,1,,,,,,,,,,,,,,,,,,
671,4785,0,1,,,,,,,,,,,,,,,,,,
672,4787,4,1,,,,,,,,,,,,,,,,,,
673,4788,0,1,,,,,,,,,,,,,,,,,,
674,4789,3,1,,,,,,,,,,,,,,,,,,
675,4790,2,1,,,,,,,,,,,,,,,,,,
676,4791,0,1,,,,,,,,,,,,,,,,,,
677,4792,0,1,,,,,,,,,,,,,,,,,,
678,4794,0,1,,,,,,,,,,,,,,,,,,
679,4795,0,1,,,,,,,,,,,,,,,,,,
680,4796,2,1,,,,,,,,,,,,,,,,,,
681,4797,0,1,,,,,,,,,,,,,,,,,,
682,4798,2,1,,,,,,,,,,,,,,,,,,
683,4799,0,1,,,,,,,,,,,,,,,,,,
684,4900,3,2,,,,,,,,,,,,,,,,,,
685,4902,0,2,,,,,,,,,,,,,,,,,,
686,4904,0,2,,,,,,,,,,,,,,,,,,
687,4905,1,2,,,,,,,,,,,,,,,,,,
688,4906,1,2,,,,,,,,,,,,,,,,,,
689,4907,0,2,,,,,,,,,,,,,,,,,,
690,4908,0,2,,,,,,,,,,,,,,,,,,
691,4909,0,2,,,,,,,,,,,,,,,,,,
692,4910,0,2,,,,,,,,,,,,,,,,,,
693,4911,1,2,,,,,,,,,,,,,,,,,,
694,4912,7,2,,,,,,,,,,,,,,,,,,
695,4913,0,2,,,,,,,,,,,,,,,,,,
696,4914,1,2,,,,,,,,,,,,,,,,,,
697,4915,6,2,,,,,,,,,,,,,,,,,,
698,4916,5,2,,,,,,,,,,,,,,,,,,
699,4917,0,2,,,,,,,,,,,,,,,,,,
700,4918,3,2,,,,,,,,,,,,,,,,,,
701,4920,4,2,,,,,,,,,,,,,,,,,,
702,4921,0,2,,,,,,,,,,,,,,,,,,
703,4922,1,2,,,,,,,,,,,,,,,,,,
704,4923,1,2,,,,,,,,,,,,,,,,,,
705,4924,7,2,,,,,,,,,,,,,,,,,,
706,4925,7,2,,,,,,,,,,,,,,,,,,
707,4926,3,2,,,,,,,,,,,,,,,,,,
708,4928,5,2,,,,,,,,,,,,,,,,,,
709,4929,1,2,,,,,,,,,,,,,,,,,,
710,4930,0,2,,,,,,,,,,,,,,,,,,
711,4931,8,2,,,,,,,,,,,,,,,,,,
712,4932,1,2,,,,,,,,,,,,,,,,,,
713,4933,3,2,,,,,,,,,,,,,,,,,,
714,4934,1,2,,,,,,,,,,,,,,,,,,
715,4935,7,2,,,,,,,,,,,,,,,,,,
716,4937,0,2,,,,,,,,,,,,,,,,,,
717,4938,0,2,,,,,,,,,,,,,,,,,,
718,4939,0,2,,,,,,,,,,,,,,,,,,
719,4940,8,2,,,,,,,,,,,,,,,,,,
720,4943,7,2,,,,,,,,,,,,,,,,,,
721,4944,1,2,,,,,,,,,,,,,,,,,,
722,4946,0,2,,,,,,,,,,,,,,,,,,
723,4947,6,2,,,,,,,,,,,,,,,,,,
724,4948,1,2,,,,,,,,,,,,,,,,,,
725,4949,0,2,,,,,,,,,,,,,,,,,,
726,4950,0,2,,,,,,,,,,,,,,,,,,
727,4951,5,2,,,,,,,,,,,,,,,,,,
728,4952,1,2,,,,,,,,,,,,,,,,,,
729,4953,0,2,,,,,,,,,,,,,,,,,,
730,4954,0,2,,,,,,,,,,,,,,,,,,
731,4955,3,2,,,,,,,,,,,,,,,,,,
732,4956,3,2,,,,,,,,,,,,,,,,,,
733,4957,4,2,,,,,,,,,,,,,,,,,,
734,4958,4,2,,,,,,,,,,,,,,,,,,
735,4960,4,2,,,,,,,,,,,,,,,,,,
736,4961,0,2,,,,,,,,,,,,,,,,,,
737,4962,7,2,,,,,,,,,,,,,,,,,,
738,4963,3,2,,,,,,,,,,,,,,,,,,
739,4964,7,2,,,,,,,,,,,,,,,,,,
740,4965,1,2,,,,,,,,,,,,,,,,,,
741,4966,0,2,,,,,,,,,,,,,,,,,,
742,4967,1,2,,,,,,,,,,,,,,,,,,
743,4968,0,2,,,,,,,,,,,,,,,,,,
744,4969,0,2,,,,,,,,,,,,,,,,,,
745,4970,0,2,,,,,,,,,,,,,,,,,,
746,4972,3,2,,,,,,,,,,,,,,,,,,
747,4973,3,2,,,,,,,,,,,,,,,,,,
748,4974,3,2,,,,,,,,,,,,,,,,,,
749,4975,1,2,,,,,,,,,,,,,,,,,,
750,4977,5,2,,,,,,,,,,,,,,,,,,
751,4978,7,2,,,,,,,,,,,,,,,,,,
752,4979,7,2,,,,,,,,,,,,,,,,,,
753,4980,3,2,,,,,,,,,,,,,,,,,,
754,4981,6,2,,,,,,,,,,,,,,,,,,
755,4982,1,2,,,,,,,,,,,,,,,,,,
756,4983,6,2,,,,,,,,,,,,,,,,,,
757,4984,7,2,,,,,,,,,,,,,,,,,,
758,4985,0,2,,,,,,,,,,,,,,,,,,
759,4986,1,2,,,,,,,,,,,,,,,,,,
760,4987,1,2,,,,,,,,,,,,,,,,,,
761,4988,0,2,,,,,,,,,,,,,,,,,,
762,4989,0,2,,,,,,,,,,,,,,,,,,
763,4990,1,2,,,,,,,,,,,,,,,,,,
764,4991,0,2,,,,,,,,,,,,,,,,,,
765,4992,1,2,,,,,,,,,,,,,,,,,,
766,4993,1,2,,,,,,,,,,,,,,,,,,
767,4994,1,2,,,,,,,,,,,,,,,,,,
768,4995,0,2,,,,,,,,,,,,,,,,,,
769,4996,0,2,,,,,,,,,,,,,,,,,,
770,4997,0,2,,,,,,,,,,,,,,,,,,
771,4998,0,2,,,,,,,,,,,,,,,,,,
772,4999,7,2,,,,,,,,,,,,,,,,,,
773,5100,0,2,,,,,,,,,,,,,,,,,,
774,5101,0,2,,,,,,,,,,,,,,,,,,
775,5102,0,2,,,,,,,,,,,,,,,,,,
776,5104,0,2,,,,,,,,,,,,,,,,,,
777,5105,6,2,,,,,,,,,,,,,,,,,,
778,5106,0,2,,,,,,,,,,,,,,,,,,
779,5107,1,2,,,,,,,,,,,,,,,,,,
780,5108,1,2,,,,,,,,,,,,,,,,,,
781,5109,1,2,,,,,,,,,,,,,,,,,,
782,5110,3,2,,,,,,,,,,,,,,,,,,
783,5111,1,2,,,,,,,,,,,,,,,,,,
784,5112,1,2,,,,,,,,,,,,,,,,,,
785,5113,8,2,,,,,,,,,,,,,,,,,,
786,5114,3,2,,,,,,,,,,,,,,,,,,
787,5115,1,2,,,,,,,,,,,,,,,,,,
788,5116,0,2,,,,,,,,,,,,,,,,,,
789,5117,1,2,,,,,,,,,,,,,,,,,,
790,5119,1,2,,,,,,,,,,,,,,,,,,
791,5120,1,2,,,,,,,,,,,,,,,,,,
792,5121,0,2,,,,,,,,,,,,,,,,,,
793,5122,8,2,,,,,,,,,,,,,,,,,,
794,5123,8,2,,,,,,,,,,,,,,,,,,
795,5124,8,2,,,,,,,,,,,,,,,,,,
796,5125,7,2,,,,,,,,,,,,,,,,,,
797,5126,0,2,,,,,,,,,,,,,,,,,,
798,5127,0,2,,,,,,,,,,,,,,,,,,
799,5128,0,2,,,,,,,,,,,,,,,,,,
800,5129,1,2,,,,,,,,,,,,,,,,,,
801,5131,4,2,,,,,,,,,,,,,,,,,,
802,5132,0,2,,,,,,,,,,,,,,,,,,
803,5133,1,2,,,,,,,,,,,,,,,,,,
804,5134,0,2,,,,,,,,,,,,,,,,,,
805,5135,0,2,,,,,,,,,,,,,,,,,,
806,5136,1,2,,,,,,,,,,,,,,,,,,
807,5137,0,2,,,,,,,,,,,,,,,,,,
808,5138,0,2,,,,,,,,,,,,,,,,,,
809,5139,3,2,,,,,,,,,,,,,,,,,,
810,5140,0,2,,,,,,,,,,,,,,,,,,
811,5141,6,2,,,,,,,,,,,,,,,,,,
812,5142,1,2,,,,,,,,,,,,,,,,,,
813,5143,0,2,,,,,,,,,,,,,,,,,,
814,5144,0,2,,,,,,,,,,,,,,,,,,
815,5145,4,2,,,,,,,,,,,,,,,,,,
816,5146,0,2,,,,,,,,,,,,,,,,,,
817,5147,7,2,,,,,,,,,,,,,,,,,,
818,5148,7,2,,,,,,,,,,,,,,,,,,
819,5149,1,2,,,,,,,,,,,,,,,,,,
820,5150,0,2,,,,,,,,,,,,,,,,,,
821,5151,0,2,,,,,,,,,,,,,,,,,,
822,5152,4,2,,,,,,,,,,,,,,,,,,
823,5153,1,2,,,,,,,,,,,,,,,,,,
824,5154,0,2,,,,,,,,,,,,,,,,,,
825,5155,7,2,,,,,,,,,,,,,,,,,,
826,5156,1,2,,,,,,,,,,,,,,,,,,
827,5157,0,2,,,,,,,,,,,,,,,,,,
828,5158,4,3,,,,,,,,,,,,,,,,,,
829,5159,4,3,,,,,,,,,,,,,,,,,,
830,5160,0,3,,,,,,,,,,,,,,,,,,
831,5161,4,3,,,,,,,,,,,,,,,,,,
832,5162,5,3,,,,,,,,,,,,,,,,,,
833,5163,1,3,,,,,,,,,,,,,,,,,,
834,5164,7,3,,,,,,,,,,,,,,,,,,
835,5165,4,3,,,,,,,,,,,,,,,,,,
836,5166,8,3,,,,,,,,,,,,,,,,,,
837,5167,0,3,,,,,,,,,,,,,,,,,,
838,5168,6,3,,,,,,,,,,,,,,,,,,
839,5169,6,3,,,,,,,,,,,,,,,,,,
840,5170,2,3,,,,,,,,,,,,,,,,,,
841,5171,1,3,,,,,,,,,,,,,,,,,,
842,5172,6,3,,,,,,,,,,,,,,,,,,
843,5173,1,3,,,,,,,,,,,,,,,,,,
844,5174,8,3,,,,,,,,,,,,,,,,,,
845,5175,1,3,,,,,,,,,,,,,,,,,,
846,5176,1,3,,,,,,,,,,,,,,,,,,
847,5177,0,3,,,,,,,,,,,,,,,,,,
848,5178,1,3,,,,,,,,,,,,,,,,,,
849,5179,2,3,,,,,,,,,,,,,,,,,,
850,5180,0,3,,,,,,,,,,,,,,,,,,
851,5182,5,3,,,,,,,,,,,,,,,,,,
852,5185,2,3,,,,,,,,,,,,,,,,,,
853,5187,4,3,,,,,,,,,,,,,,,,,,
854,5188,8,3,,,,,,,,,,,,,,,,,,
855,5189,4,3,,,,,,,,,,,,,,,,,,
856,5190,2,3,,,,,,,,,,,,,,,,,,
857,5191,2,3,,,,,,,,,,,,,,,,,,
858,5193,5,3,,,,,,,,,,,,,,,,,,
859,5194,0,3,,,,,,,,,,,,,,,,,,
860,5195,0,3,,,,,,,,,,,,,,,,,,
861,5196,0,3,,,,,,,,,,,,,,,,,,
862,5197,0,3,,,,,,,,,,,,,,,,,,
863,5198,5,3,,,,,,,,,,,,,,,,,,
864,5300,2,3,,,,,,,,,,,,,,,,,,
865,5301,0,3,,,,,,,,,,,,,,,,,,
866,5302,0,3,,,,,,,,,,,,,,,,,,
867,5303,7,3,,,,,,,,,,,,,,,,,,
868,5304,0,3,,,,,,,,,,,,,,,,,,
869,5305,0,3,,,,,,,,,,,,,,,,,,
870,5306,4,3,,,,,,,,,,,,,,,,,,
871,5307,2,3,,,,,,,,,,,,,,,,,,
872,5308,0,3,,,,,,,,,,,,,,,,,,
873,5309,8,3,,,,,,,,,,,,,,,,,,
874,5310,0,3,,,,,,,,,,,,,,,,,,
875,5311,0,3,,,,,,,,,,,,,,,,,,
876,5312,2,3,,,,,,,,,,,,,,,,,,
877,5313,5,3,,,,,,,,,,,,,,,,,,
878,5314,2,3,,,,,,,,,,,,,,,,,,
879,5315,7,3,,,,,,,,,,,,,,,,,,
880,5316,1,3,,,,,,,,,,,,,,,,,,
881,5317,2,3,,,,,,,,,,,,,,,,,,
882,5318,6,3,,,,,,,,,,,,,,,,,,
883,5319,4,3,,,,,,,,,,,,,,,,,,
884,5320,0,3,,,,,,,,,,,,,,,,,,
885,5321,7,3,,,,,,,,,,,,,,,,,,
886,5322,0,3,,,,,,,,,,,,,,,,,,
887,5323,0,3,,,,,,,,,,,,,,,,,,
888,5324,0,3,,,,,,,,,,,,,,,,,,
889,5325,5,3,,,,,,,,,,,,,,,,,,
890,5326,7,3,,,,,,,,,,,,,,,,,,
891,5327,1,3,,,,,,,,,,,,,,,,,,
892,5328,1,3,,,,,,,,,,,,,,,,,,
893,5329,7,3,,,,,,,,,,,,,,,,,,
894,5330,2,4,,,,,,,,,,,,,,,,,,
895,5331,2,4,,,,,,,,,,,,,,,,,,
896,5332,1,4,,,,,,,,,,,,,,,,,,
897,5333,6,4,,,,,,,,,,,,,,,,,,
898,5334,0,4,,,,,,,,,,,,,,,,,,
899,5335,1,4,,,,,,,,,,,,,,,,,,
900,5336,7,4,,,,,,,,,,,,,,,,,,
901,5337,3,4,,,,,,,,,,,,,,,,,,
902,5338,0,4,,,,,,,,,,,,,,,,,,
903,5339,3,4,,,,,,,,,,,,,,,,,,
904,5340,8,4,,,,,,,,,,,,,,,,,,
905,5341,3,4,,,,,,,,,,,,,,,,,,
906,5342,1,4,,,,,,,,,,,,,,,,,,
907,5343,0,4,,,,,,,,,,,,,,,,,,
908,5344,0,4,,,,,,,,,,,,,,,,,,
909,5345,0,4,,,,,,,,,,,,,,,,,,
910,5346,0,4,,,,,,,,,,,,,,,,,,
911,5347,0,4,,,,,,,,,,,,,,,,,,
912,5348,0,4,,,,,,,,,,,,,,,,,,
913,5349,7,4,,,,,,,,,,,,,,,,,,
914,5350,2,4,,,,,,,,,,,,,,,,,,
915,5354,0,4,,,,,,,,,,,,,,,,,,
916,5356,0,4,,,,,,,,,,,,,,,,,,
917,5357,7,4,,,,,,,,,,,,,,,,,,
918,5358,0,4,,,,,,,,,,,,,,,,,,
919,5359,0,4,,,,,,,,,,,,,,,,,,
920,5360,8,4,,,,,,,,,,,,,,,,,,
921,5361,8,4,,,,,,,,,,,,,,,,,,
922,5362,7,4,,,,,,,,,,,,,,,,,,
923,5363,3,4,,,,,,,,,,,,,,,,,,
924,5364,0,4,,,,,,,,,,,,,,,,,,
925,5365,0,4,,,,,,,,,,,,,,,,,,
926,5366,8,4,,,,,,,,,,,,,,,,,,
927,5367,1,4,,,,,,,,,,,,,,,,,,
928,5368,5,4,,,,,,,,,,,,,,,,,,
929,5369,2,4,,,,,,,,,,,,,,,,,,
930,5370,7,4,,,,,,,,,,,,,,,,,,
931,5371,6,4,,,,,,,,,,,,,,,,,,
932,5372,5,4,,,,,,,,,,,,,,,,,,
933,5373,5,4,,,,,,,,,,,,,,,,,,
934,5374,2,4,,,,,,,,,,,,,,,,,,
935,5375,5,4,,,,,,,,,,,,,,,,,,
936,5376,0,4,,,,,,,,,,,,,,,,,,
937,5377,7,4,,,,,,,,,,,,,,,,,,
938,5378,8,4,,,,,,,,,,,,,,,,,,
939,5379,0,4,,,,,,,,,,,,,,,,,,
940,5381,7,4,,,,,,,,,,,,,,,,,,
941,5382,0,4,,,,,,,,,,,,,,,,,,
942,5383,1,4,,,,,,,,,,,,,,,,,,
943,5385,3,4,,,,,,,,,,,,,,,,,,
944,5386,0,4,,,,,,,,,,,,,,,,,,
945,5387,0,4,,,,,,,,,,,,,,,,,,
946,5388,7,4,,,,,,,,,,,,,,,,,,
947,5389,6,4,,,,,,,,,,,,,,,,,,
948,5390,0,4,,,,,,,,,,,,,,,,,,
949,5391,8,4,,,,,,,,,,,,,,,,,,
950,5392,0,4,,,,,,,,,,,,,,,,,,
951,5393,1,4,,,,,,,,,,,,,,,,,,
952,5395,7,4,,,,,,,,,,,,,,,,,,
953,5396,6,4,,,,,,,,,,,,,,,,,,
954,5397,1,4,,,,,,,,,,,,,,,,,,
955,5398,7,4,,,,,,,,,,,,,,,,,,
956,5399,8,4,,,,,,,,,,,,,,,,,,
957,5500,7,4,,,,,,,,,,,,,,,,,,
958,5501,5,4,,,,,,,,,,,,,,,,,,
959,5502,3,4,,,,,,,,,,,,,,,,,,
960,5503,7,4,,,,,,,,,,,,,,,,,,
961,5504,0,4,,,,,,,,,,,,,,,,,,
962,5506,7,4,,,,,,,,,,,,,,,,,,
963,5507,2,4,,,,,,,,,,,,,,,,,,
964,5508,0,4,,,,,,,,,,,,,,,,,,
965,5510,5,4,,,,,,,,,,,,,,,,,,
966,5511,0,4,,,,,,,,,,,,,,,,,,
967,5512,2,4,,,,,,,,,,,,,,,,,,
968,5514,0,4,,,,,,,,,,,,,,,,,,
969,5515,0,4,,,,,,,,,,,,,,,,,,
970,5516,0,4,,,,,,,,,,,,,,,,,,
971,5517,0,4,,,,,,,,,,,,,,,,,,
972,5518,2,4,,,,,,,,,,,,,,,,,,
973,5519,2,4,,,,,,,,,,,,,,,,,,
974,5520,5,4,,,,,,,,,,,,,,,,,,
975,5521,0,4,,,,,,,,,,,,,,,,,,
976,5522,7,4,,,,,,,,,,,,,,,,,,
977,5523,0,4,,,,,,,,,,,,,,,,,,
978,5524,2,4,,,,,,,,,,,,,,,,,,
979,5525,8,4,,,,,,,,,,,,,,,,,,
980,5526,0,4,,,,,,,,,,,,,,,,,,
981,5527,8,4,,,,,,,,,,,,,,,,,,
982,5528,5,4,,,,,,,,,,,,,,,,,,
983,5529,7,4,,,,,,,,,,,,,,,,,,
984,5530,2,4,,,,,,,,,,,,,,,,,,
985,5531,0,4,,,,,,,,,,,,,,,,,,
986,5532,1,4,,,,,,,,,,,,,,,,,,
987,5533,0,4,,,,,,,,,,,,,,,,,,
988,5534,0,4,,,,,,,,,,,,,,,,,,
989,5535,0,4,,,,,,,,,,,,,,,,,,
990,5536,6,4,,,,,,,,,,,,,,,,,,
991,5537,7,4,,,,,,,,,,,,,,,,,,
992,5538,7,4,,,,,,,,,,,,,,,,,,
993,5539,8,4,,,,,,,,,,,,,,,,,,
994,5540,3,4,,,,,,,,,,,,,,,,,,
995,5541,2,4,,,,,,,,,,,,,,,,,,
996,5542,7,4,,,,,,,,,,,,,,,,,,
997,5543,7,4,,,,,,,,,,,,,,,,,,
998,5544,0,4,,,,,,,,,,,,,,,,,,
999,5545,8,4,,,,,,,,,,,,,,,,,,
1000,5546,3,4,,,,,,,,,,,,,,,,,,
1001,5547,7,4,,,,,,,,,,,,,,,,,,
1002,5548,8,4,,,,,,,,,,,,,,,,,,
1003,5549,0,4,,,,,,,,,,,,,,,,,,
1004,5550,6,4,,,,,,,,,,,,,,,,,,
1005,5551,7,4,,,,,,,,,,,,,,,,,,
1006,5553,8,4,,,,,,,,,,,,,,,,,,
1007,5554,7,4,,,,,,,,,,,,,,,,,,
1008,5555,7,4,,,,,,,,,,,,,,,,,,
1009,5556,6,4,,,,,,,,,,,,,,,,,,
1010,5557,1,4,,,,,,,,,,,,,,,,,,
1011,5558,0,4,,,,,,,,,,,,,,,,,,
1012,5559,7,4,,,,,,,,,,,,,,,,,,
1013,5560,1,4,,,,,,,,,,,,,,,,,,
1014,5561,5,4,,,,,,,,,,,,,,,,,,
1015,5562,8,4,,,,,,,,,,,,,,,,,,
1016,5563,1,4,,,,,,,,,,,,,,,,,,
1017,5564,6,4,,,,,,,,,,,,,,,,,,
1018,5565,1,4,,,,,,,,,,,,,,,,,,
1019,5566,7,4,,,,,,,,,,,,,,,,,,
1020,5567,1,4,,,,,,,,,,,,,,,,,,
1021,5568,7,4,,,,,,,,,,,,,,,,,,
1022,5569,1,4,,,,,,,,,,,,,,,,,,
1023,5570,0,4,,,,,,,,,,,,,,,,,,
